parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zf2r ,502,poororalhealth_sev,,0.03,0.01296645,36529,2.0844476,3.70E-02,0,0.05,0.05,0.00003418,0,0.07448405,0,0,1.431798276
1, zproc ,1104,poororalhealth_sev,,-0.03,0.01259035,36526,-2.0840158,3.70E-02,-0.05,0,0.05,0.00003418,0,0.07448405,0,0,1.431798276
1, zlpl ,843,poororalhealth_sev,,-0.02,0.01116887,36433,-2.081899,3.70E-02,-0.05,0,0.05,0.00003418,0,0.07476843,0,0,1.431798276
1, zenah ,473,poororalhealth_sev,,0.03,0.01305177,35753,2.0789347,3.80E-02,0,0.05,0.05,0.00003418,0,0.07515935,0,0,1.420216403
1, zil1rap ,723,poororalhealth_sev,,-0.03,0.01251566,36451,-2.0781319,3.80E-02,-0.05,0,0.05,0.00003418,0,0.07515935,0,0,1.420216403
1, zafp ,32,poororalhealth_sev,,-0.03,0.01298332,36041,-2.0780902,3.80E-02,-0.05,0,0.05,0.00003418,0,0.07515935,0,0,1.420216403
1, zangptl3 ,64,poororalhealth_sev,,0.02,0.01189501,36460,2.0715173,3.80E-02,0,0.05,0.05,0.00003418,0,0.07627006,0,0,1.420216403
1, zdiablo ,424,poororalhealth_sev,,-0.03,0.01302178,36325,-2.065109,3.90E-02,-0.05,0,0.05,0.00003418,0,0.07736362,0,0,1.408935393
1, zcst7 ,372,poororalhealth_sev,,0.03,0.01287374,36480,2.0624092,3.90E-02,0,0.05,0.05,0.00003418,0,0.07771246,0,0,1.408935393
1, zgga1 ,592,poororalhealth_sev,,-0.03,0.01319527,35593,-2.0621416,3.90E-02,-0.05,0,0.05,0.00003418,0,0.07771246,0,0,1.408935393
1, zpxn ,1136,poororalhealth_sev,,0.03,0.01299239,35593,2.047558,4.10E-02,0,0.05,0.05,0.00003418,0,0.08039701,0,0,1.387216143
1, zl1cam ,806,poororalhealth_sev,,0.03,0.01281795,36532,2.0466682,4.10E-02,0,0.05,0.05,0.00003418,0,0.08046067,0,0,1.387216143
1, zccl8 ,194,poororalhealth_sev,,0.03,0.01287397,36666,2.0458364,4.10E-02,0,0.05,0.05,0.00003418,0,0.08051354,0,0,1.387216143
1, zpts ,1132,poororalhealth_sev,,0.03,0.01280062,35425,2.0452239,4.10E-02,0,0.05,0.05,0.00003418,0,0.08052447,0,0,1.387216143
1, zcol1a1 ,331,poororalhealth_sev,,-0.03,0.01279716,36888,-2.0436341,4.10E-02,-0.05,0,0.05,0.00003418,0,0.08072452,0,0,1.387216143
1, zfgr ,541,poororalhealth_sev,,0.03,0.01308693,35593,2.0426047,4.10E-02,0,0.05,0.05,0.00003418,0,0.08081685,0,0,1.387216143
1, zpfdn2 ,1044,poororalhealth_sev,,0.03,0.01322374,35593,2.0296993,4.20E-02,0,0.05,0.05,0.00003418,0,0.08325263,0,0,1.37675071
1, zgzmb ,632,poororalhealth_sev,,-0.03,0.01286879,36344,-2.0276637,4.30E-02,-0.05,0,0.05,0.00003418,0,0.08345389,0,0,1.366531544
1, zil13ra1 ,704,poororalhealth_sev,,0.03,0.0127949,35976,2.0275739,4.30E-02,0,0.05,0.05,0.00003418,0,0.08345389,0,0,1.366531544
1, zchit1 ,290,poororalhealth_sev,,0.03,0.01287162,36605,2.0238695,4.30E-02,0,0.05,0.05,0.00003418,0,0.084085,0,0,1.366531544
1, zprdx5 ,1095,poororalhealth_sev,,-0.03,0.01296518,36816,-2.0216065,4.30E-02,-0.05,0,0.05,0.00003418,0,0.08442865,0,0,1.366531544
1, zpsrc1 ,1120,poororalhealth_sev,,-0.03,0.0130981,35565,-2.0178028,4.40E-02,-0.05,0,0.05,0.00003418,0,0.08508671,0,0,1.356547324
1, zsiglec5 ,1237,poororalhealth_sev,,0.03,0.01292092,36451,2.0160404,4.40E-02,0,0.05,0.05,0.00003418,0,0.08533142,0,0,1.356547324
1, zmfap3 ,901,poororalhealth_sev,,0.03,0.01319313,35747,2.0146783,4.40E-02,0,0.05,0.05,0.00003418,0,0.08549569,0,0,1.356547324
1, zdlk1 ,429,poororalhealth_sev,,0.03,0.01278358,36888,2.0095262,4.40E-02,0,0.05,0.05,0.00003418,0,0.08643674,0,0,1.356547324
1, zcd34 ,226,poororalhealth_sev,,-0.03,0.01291819,36646,-2.0013027,4.50E-02,-0.05,0,0.05,0.00003418,0,0.08802669,0,0,1.346787486
1, zbax ,116,poororalhealth_sev,,0.03,0.01319981,35536,1.9977885,4.60E-02,0,0.05,0.05,0.00003418,0,0.08864657,0,0,1.337242168
1, zwfikkn1 ,1451,poororalhealth_sev,,-0.02,0.01253309,36041,-1.9936952,4.60E-02,-0.05,0,0.05,0.00003418,0,0.08939182,0,0,1.337242168
1, zklrd1 ,799,poororalhealth_sev,,0.03,0.01274499,36816,1.9908245,4.70E-02,0,0.05,0.05,0.00003418,0,0.08988185,0,0,1.327902142
1, zereg ,496,poororalhealth_sev,,0.03,0.01304983,36099,1.9872029,4.70E-02,0,0.05,0.05,0.00003418,0,0.0905351,0,0,1.327902142
1, zil10ra ,697,poororalhealth_sev,,0.03,0.01319255,35753,1.986277,4.70E-02,0,0.05,0.05,0.00003418,0,0.09061385,0,0,1.327902142
1, zdctn1 ,410,poororalhealth_sev,,-0.03,0.01295269,36718,-1.9804043,4.80E-02,-0.05,0,0.05,0.00003418,0,0.09175622,0,0,1.318758763
1, zitgb1bp1 ,766,poororalhealth_sev,,-0.03,0.0132077,35565,-1.9760376,4.80E-02,-0.05,0,0.05,0.00003418,0,0.09258277,0,0,1.318758763
1, zerbb2 ,492,poororalhealth_sev,,0.02,0.01232445,36532,1.962177,5.00E-02,0,0.05,0.05,0.00003418,0,0.09551636,0,0,1.301029996
1, zmif ,908,poororalhealth_sev,,-0.03,0.01299421,36391,-1.9565093,5.00E-02,-0.05,0,0.05,0.00003418,0,0.09666312,0,0,1.301029996
1, znbn ,945,poororalhealth_sev,,0.03,0.01306526,35753,1.9417119,5.20E-02,0,0.05,0.05,0.00003418,0,0.09992029,0,0,1.283996656
1, zf11r ,501,poororalhealth_sev,,0.02,0.01289117,36451,1.9386063,5.30E-02,0,0.05,0.05,0.00003418,0,0.10051097,0,0,1.27572413
1, zselplg ,1206,poororalhealth_sev,,0.02,0.01281026,36344,1.9377573,5.30E-02,0,0.05,0.05,0.00003418,0,0.10057758,0,0,1.27572413
1, zfkbp1b ,544,poororalhealth_sev,,-0.03,0.01304029,36516,-1.9313166,5.30E-02,-0.05,0,0.05,0.00003418,0,0.10195534,0,0,1.27572413
1, zsugt1 ,1310,poororalhealth_sev,,-0.03,0.01318165,35565,-1.9248196,5.40E-02,-0.05,0,0.05,0.00003418,0,0.10336229,0,0,1.26760624
1, zeno2 ,476,poororalhealth_sev,,-0.02,0.01299354,36743,-1.9233822,5.40E-02,-0.05,0,0.05,0.00003418,0,0.10357011,0,0,1.26760624
1, zicam3 ,671,poororalhealth_sev,,0.02,0.01290249,36888,1.9209341,5.50E-02,0,0.05,0.05,0.00003418,0,0.10402065,0,0,1.259637311
1, zpsme2 ,1117,poororalhealth_sev,,0.02,0.01289193,35980,1.9201132,5.50E-02,0,0.05,0.05,0.00003418,0,0.10408268,0,0,1.259637311
1, ztlr3 ,1360,poororalhealth_sev,,0.02,0.01288554,36816,1.9100053,5.60E-02,0,0.05,0.05,0.00003418,0,0.10639021,0,0,1.251811973
1, zdars1 ,405,poororalhealth_sev,,-0.03,0.01311301,36099,-1.9092255,5.60E-02,-0.05,0,0.05,0.00003418,0,0.10644306,0,0,1.251811973
1, ztacc3 ,1316,poororalhealth_sev,,-0.02,0.01306695,36256,-1.9076435,5.60E-02,-0.05,0,0.05,0.00003418,0,0.10669163,0,0,1.251811973
1, zccl28 ,189,poororalhealth_sev,,0.02,0.01297843,36215,1.9035065,5.70E-02,0,0.05,0.05,0.00003418,0,0.10756808,0,0,1.244125144
1, zcntnap2 ,329,poororalhealth_sev,,0.02,0.01274234,36344,1.9016741,5.70E-02,0,0.05,0.05,0.00003418,0,0.10788055,0,0,1.244125144
1, zigfbp1 ,685,poororalhealth_sev,,0.02,0.01235233,36833,1.9007257,5.70E-02,0,0.05,0.05,0.00003418,0,0.10797533,0,0,1.244125144
1, zpm20d1 ,1073,poororalhealth_sev,,-0.02,0.01293546,36257,-1.8942112,5.80E-02,-0.05,0,0.05,0.00003418,0,0.1094522,0,0,1.236572006
1, zerbb3 ,493,poororalhealth_sev,,-0.02,0.01199735,36306,-1.8896342,5.90E-02,-0.05,0,0.05,0.00003418,0,0.11045717,0,0,1.229147988
1, ztpmt ,1395,poororalhealth_sev,,-0.02,0.01319151,35565,-1.8869239,5.90E-02,-0.05,0,0.05,0.00003418,0,0.110998,0,0,1.229147988
1, zarhgap25 ,86,poororalhealth_sev,,-0.02,0.01314588,35565,-1.8852398,5.90E-02,-0.05,0,0.05,0.00003418,0,0.11128094,0,0,1.229147988
1, zkrt14 ,800,poororalhealth_sev,,0.03,0.01341261,34482,1.8832837,6.00E-02,0,0.05,0.05,0.00003418,0,0.11163391,0,0,1.22184875
1, zaxin1 ,105,poororalhealth_sev,,-0.02,0.01300489,36344,-1.8790436,6.00E-02,-0.05,0,0.05,0.00003418,0,0.11256793,0,0,1.22184875
1, zsema7a ,1210,poororalhealth_sev,,0.02,0.01285799,36779,1.8778258,6.00E-02,0,0.05,0.05,0.00003418,0,0.1127348,0,0,1.22184875
1, zgalnt2 ,575,poororalhealth_sev,,-0.02,0.01275504,36718,-1.8760722,6.10E-02,-0.05,0,0.05,0.00003418,0,0.11303919,0,0,1.214670165
1, zssc5d ,1294,poororalhealth_sev,,0.02,0.01229847,36588,1.8708948,6.10E-02,0,0.05,0.05,0.00003418,0,0.11422501,0,0,1.214670165
1, zbank1 ,115,poororalhealth_sev,,-0.02,0.01299938,36344,-1.8700971,6.10E-02,-0.05,0,0.05,0.00003418,0,0.11425141,0,0,1.214670165
1, zsirpa ,1241,poororalhealth_sev,,0.02,0.01298631,36538,1.8696674,6.20E-02,0,0.05,0.05,0.00003418,0,0.11425141,0,0,1.207608311
1, zcdh5 ,257,poororalhealth_sev,,0.02,0.01293414,36888,1.8679631,6.20E-02,0,0.05,0.05,0.00003418,0,0.1145463,0,0,1.207608311
1, zcrkl ,360,poororalhealth_sev,,-0.02,0.01301242,36470,-1.8532249,6.40E-02,-0.05,0,0.05,0.00003418,0,0.11825892,0,0,1.193820026
1, zmzt1 ,940,poororalhealth_sev,,-0.02,0.01318657,35565,-1.8488069,6.40E-02,-0.05,0,0.05,0.00003418,0,0.11928535,0,0,1.193820026
1, zca13 ,147,poororalhealth_sev,,-0.02,0.01311015,36042,-1.8469693,6.50E-02,-0.05,0,0.05,0.00003418,0,0.11962571,0,0,1.187086643
1, zcd63 ,238,poororalhealth_sev,,0.02,0.01292811,36099,1.8456781,6.50E-02,0,0.05,0.05,0.00003418,0,0.11982051,0,0,1.187086643
1, zsf3b4 ,1225,poororalhealth_sev,,-0.02,0.01307465,36256,-1.841435,6.60E-02,-0.05,0,0.05,0.00003418,0,0.12080991,0,0,1.180456064
1, zdkk3 ,426,poororalhealth_sev,,-0.02,0.01260857,36888,-1.8394259,6.60E-02,-0.05,0,0.05,0.00003418,0,0.12120006,0,0,1.180456064
1, zfabp9 ,511,poororalhealth_sev,,0.02,0.01292468,36344,1.8363773,6.60E-02,0,0.05,0.05,0.00003418,0,0.12187385,0,0,1.180456064
1, zselp ,1205,poororalhealth_sev,,0.02,0.01287429,36588,1.834066,6.70E-02,0,0.05,0.05,0.00003418,0,0.12234924,0,0,1.173925197
1, zanpep ,68,poororalhealth_sev,,0.02,0.01299508,36529,1.8277166,6.80E-02,0,0.05,0.05,0.00003418,0,0.12393378,0,0,1.167491087
1, zeif4ebp1 ,469,poororalhealth_sev,,0.02,0.01281459,36433,1.8238466,6.80E-02,0,0.05,0.05,0.00003418,0,0.12484655,0,0,1.167491087
1, zcdc27 ,249,poororalhealth_sev,,-0.02,0.01316774,35565,-1.8227897,6.80E-02,-0.05,0,0.05,0.00003418,0,0.12498344,0,0,1.167491087
1, zwasf1 ,1447,poororalhealth_sev,,-0.02,0.01316131,35747,-1.8214456,6.90E-02,-0.05,0,0.05,0.00003418,0,0.12519261,0,0,1.161150909
1, zobp2b ,1002,poororalhealth_sev,,-0.02,0.010467,36045,-1.8209077,6.90E-02,-0.04,0,0.05,0.00003418,0,0.12519261,0,0,1.161150909
1, zil17d ,710,poororalhealth_sev,,0.02,0.01277183,35753,1.817483,6.90E-02,0,0.05,0.05,0.00003418,0,0.12598845,0,0,1.161150909
1, zlto1 ,858,poororalhealth_sev,,0.02,0.0132008,35753,1.8108311,7.00E-02,0,0.05,0.05,0.00003418,0,0.12769477,0,0,1.15490196
1, ztcl1b ,1328,poororalhealth_sev,,0.02,0.01319286,35747,1.8072115,7.10E-02,0,0.05,0.05,0.00003418,0,0.12855812,0,0,1.148741651
1, zcd2ap ,219,poororalhealth_sev,,-0.02,0.01290884,36433,-1.8053722,7.10E-02,-0.05,0,0.05,0.00003418,0,0.12891955,0,0,1.148741651
1, zkir3dl1 ,784,poororalhealth_sev,,0.02,0.01318611,35565,1.7977613,7.20E-02,0,0.05,0.05,0.00003418,0,0.13093274,0,0,1.142667504
1, zpla2g7 ,1061,poororalhealth_sev,,-0.02,0.01240482,36451,-1.7959899,7.30E-02,-0.05,0,0.05,0.00003418,0,0.13117832,0,0,1.13667714
1, zgpnmb ,618,poororalhealth_sev,,0.02,0.01309896,35450,1.7957795,7.30E-02,0,0.05,0.05,0.00003418,0,0.13117832,0,0,1.13667714
1, zcdsn ,266,poororalhealth_sev,,0.02,0.01289985,36701,1.7943006,7.30E-02,0,0.05,0.05,0.00003418,0,0.1314414,0,0,1.13667714
1, zpth1r ,1123,poororalhealth_sev,,0.02,0.01303287,36344,1.7929616,7.30E-02,0,0.05,0.05,0.00003418,0,0.13166528,0,0,1.13667714
1, zscarb1 ,1190,poororalhealth_sev,,0.02,0.01322032,35593,1.7885801,7.40E-02,0,0.05,0.05,0.00003418,0,0.1327708,0,0,1.13076828
1, zasah2 ,94,poororalhealth_sev,,-0.02,0.01277893,36156,-1.7876011,7.40E-02,-0.05,0,0.05,0.00003418,0,0.13289143,0,0,1.13076828
1, zndrg1 ,954,poororalhealth_sev,,0.02,0.01321824,35593,1.7816938,7.50E-02,0,0.05,0.05,0.00003418,0,0.13445167,0,0,1.124938737
1, zfmnl1 ,554,poororalhealth_sev,,0.02,0.01305743,35593,1.77542,7.60E-02,0,0.05,0.05,0.00003418,0,0.13613458,0,0,1.119186408
1, zflt1 ,550,poororalhealth_sev,,0.02,0.01298812,36195,1.7729506,7.60E-02,0,0.05,0.05,0.00003418,0,0.13669962,0,0,1.119186408
1, zangptl2 ,63,poororalhealth_sev,,0.02,0.0126435,36474,1.7651389,7.80E-02,0,0.05,0.05,0.00003418,0,0.13886643,0,0,1.107905397
1, zsftpa1 ,1227,poororalhealth_sev,,0.02,0.0131507,35565,1.7618702,7.80E-02,0,0.05,0.05,0.00003418,0,0.13967119,0,0,1.107905397
1, zlrpap1 ,848,poororalhealth_sev,,0.02,0.0128934,36743,1.7613403,7.80E-02,0,0.05,0.05,0.00003418,0,0.13967119,0,0,1.107905397
1, zikbkg ,694,poororalhealth_sev,,-0.02,0.01302817,36344,-1.7561999,7.90E-02,-0.05,0,0.05,0.00003418,0,0.14105942,0,0,1.102372909
1, zambn ,52,poororalhealth_sev,,-0.02,0.01317536,35753,-1.7531018,8.00E-02,-0.05,0,0.05,0.00003418,0,0.14183278,0,0,1.096910013
1, zbcl2l11 ,119,poororalhealth_sev,,0.02,0.01296696,36344,1.7458924,8.10E-02,0,0.05,0.05,0.00003418,0,0.14387608,0,0,1.091514981
1, zplin3 ,1066,poororalhealth_sev,,0.02,0.01297488,36433,1.7335133,8.30E-02,0,0.05,0.05,0.00003418,0,0.14756736,0,0,1.080921908
1, zbst1 ,133,poororalhealth_sev,,0.02,0.01293425,36743,1.7284605,8.40E-02,0,0.05,0.05,0.00003418,0,0.14898827,0,0,1.075720714
1, zitgb7 ,771,poororalhealth_sev,,0.02,0.01294418,36718,1.7245818,8.50E-02,0,0.05,0.05,0.00003418,0,0.15004401,0,0,1.070581074
1, zceacam1 ,267,poororalhealth_sev,,0.02,0.01263366,36471,1.7237964,8.50E-02,0,0.05,0.05,0.00003418,0,0.15011349,0,0,1.070581074
1, zcst6 ,371,poororalhealth_sev,,-0.02,0.01265057,35472,-1.7161681,8.60E-02,-0.05,0,0.05,0.00003418,0,0.15238555,0,0,1.065501549
1, zlbr ,819,poororalhealth_sev,,0.02,0.01279881,36743,1.7149651,8.60E-02,0,0.05,0.05,0.00003418,0,0.15259028,0,0,1.065501549
1, zmcfd2 ,887,poororalhealth_sev,,0.02,0.01301827,36247,1.7138033,8.70E-02,0,0.05,0.05,0.00003418,0,0.15278276,0,0,1.060480747
1, zuxs1 ,1421,poororalhealth_sev,,0.02,0.01303041,35565,1.7078819,8.80E-02,0,0.05,0.05,0.00003418,0,0.15452625,0,0,1.055517328
1, zagrp ,37,poororalhealth_sev,,0.02,0.01268463,36816,1.7068982,8.80E-02,0,0.05,0.05,0.00003418,0,0.15466146,0,0,1.055517328
1, zcpa2 ,342,poororalhealth_sev,,-0.02,0.01300522,36624,-1.7041186,8.80E-02,-0.05,0,0.05,0.00003418,0,0.15538646,0,0,1.055517328
1, zbin2 ,123,poororalhealth_sev,,-0.02,0.01301974,36451,-1.6982987,8.90E-02,-0.05,0,0.05,0.00003418,0,0.15711872,0,0,1.050609993
1, zakt3 ,47,poororalhealth_sev,,-0.02,0.01322079,35401,-1.6962006,9.00E-02,-0.05,0,0.05,0.00003418,0,0.15762632,0,0,1.045757491
1, zcd99 ,247,poororalhealth_sev,,0.02,0.01150662,36451,1.6854155,9.20E-02,0,0.04,0.05,0.00003418,0,0.16090049,0,0,1.036212173
1, zchrdl2 ,294,poororalhealth_sev,,0.02,0.01271486,36433,1.68528,9.20E-02,0,0.05,0.05,0.00003418,0,0.16090049,0,0,1.036212173
1, zctrc ,376,poororalhealth_sev,,-0.02,0.01290184,36411,-1.6829918,9.20E-02,-0.05,0,0.05,0.00003418,0,0.16148104,0,0,1.036212173
1, zgkn1 ,600,poororalhealth_sev,,0.02,0.0132829,34904,1.668951,9.50E-02,0,0.05,0.05,0.00003418,0,0.16609077,0,0,1.022276395
1, zangptl1 ,62,poororalhealth_sev,,0.02,0.01287903,35919,1.664193,9.60E-02,0,0.05,0.05,0.00003418,0,0.1675433,0,0,1.017728767
1, zmyo9b ,937,poororalhealth_sev,,-0.02,0.01317408,35753,-1.6612664,9.70E-02,-0.05,0,0.05,0.00003418,0,0.16836469,0,0,1.013228266
1, zklb ,788,poororalhealth_sev,,0.02,0.01310889,35593,1.6568542,9.80E-02,0,0.05,0.05,0.00003418,0,0.16971107,0,0,1.008773924
1, zarhgef12 ,87,poororalhealth_sev,,-0.02,0.01303037,36344,-1.6532138,9.80E-02,-0.05,0,0.05,0.00003418,0,0.1707922,0,0,1.008773924
1, zsez6l ,1223,poororalhealth_sev,,-0.02,0.01229199,36532,-1.6506203,9.90E-02,-0.04,0,0.05,0.00003418,0,0.17150722,0,0,1.004364805
1, zret ,1160,poororalhealth_sev,,0.02,0.01269411,36256,1.6473735,9.90E-02,0,0.05,0.05,0.00003418,0,0.17241451,0,0,1.004364805
1, zdsg4 ,451,poororalhealth_sev,,0.02,0.01285352,36150,1.6469198,1.00E-01,0,0.05,0.05,0.00003418,0,0.17241451,0,0,1
1, zmap2k6 ,874,poororalhealth_sev,,-0.02,0.01305786,36344,-1.6444589,1.00E-01,-0.05,0,0.05,0.00003418,0,0.17294389,0,0,1
1, zclpp ,313,poororalhealth_sev,,0.02,0.013074,36099,1.6442881,1.00E-01,0,0.05,0.05,0.00003418,0,0.17294389,0,0,1
1, zfcrl2 ,526,poororalhealth_sev,,0.02,0.01295616,36629,1.6426402,1.00E-01,0,0.05,0.05,0.00003418,0,0.1733275,0,0,1
1, zskap2 ,1247,poororalhealth_sev,,-0.02,0.01297582,36587,-1.6337886,1.00E-01,-0.05,0,0.05,0.00003418,0,0.17630415,0,0,1
1, ztmprss15 ,1361,poororalhealth_sev,,-0.02,0.01293399,36256,-1.6321663,1.00E-01,-0.05,0,0.05,0.00003418,0,0.17668418,0,0,1
1, znfatc1 ,962,poororalhealth_sev,,-0.02,0.01299083,36344,-1.63152,1.00E-01,-0.05,0,0.05,0.00003418,0,0.17671064,0,0,1
1, zfkbp4 ,545,poororalhealth_sev,,0.02,0.01300939,36156,1.6294315,1.00E-01,0,0.05,0.05,0.00003418,0,0.17726067,0,0,1
1, zil6r ,743,poororalhealth_sev,,-0.02,0.01294541,36235,-1.6270375,1.00E-01,-0.05,0,0.05,0.00003418,0,0.17792314,0,0,1
1, zclc ,298,poororalhealth_sev,,0.02,0.01293091,36374,1.6245969,1.00E-01,0,0.05,0.05,0.00003418,0,0.17860445,0,0,1
1, zdctpp1 ,413,poororalhealth_sev,,0.02,0.01291472,36433,1.619469,1.10E-01,0,0.05,0.05,0.00003418,0,0.18027418,0,0,0.958607315
1, zncln ,951,poororalhealth_sev,,0.02,0.01319262,35753,1.6151983,1.10E-01,0,0.05,0.05,0.00003418,0,0.1816386,0,0,0.958607315
1, zncf2 ,949,poororalhealth_sev,,0.02,0.01293866,36287,1.6141684,1.10E-01,0,0.05,0.05,0.00003418,0,0.18180737,0,0,0.958607315
1, zpdgfa ,1034,poororalhealth_sev,,0.02,0.01288312,36888,1.6110269,1.10E-01,0,0.05,0.05,0.00003418,0,0.18275975,0,0,0.958607315
1, zf3 ,503,poororalhealth_sev,,-0.02,0.01275583,36489,-1.6094966,1.10E-01,-0.05,0,0.05,0.00003418,0,0.1831159,0,0,0.958607315
1, zbag6 ,112,poororalhealth_sev,,-0.02,0.01315353,35747,-1.6080149,1.10E-01,-0.05,0,0.05,0.00003418,0,0.18345468,0,0,0.958607315
1, ztnfsf10 ,1384,poororalhealth_sev,,-0.02,0.01288685,36816,-1.6043419,1.10E-01,-0.05,0,0.05,0.00003418,0,0.18461205,0,0,0.958607315
1, zthbs4 ,1347,poororalhealth_sev,,0.02,0.01277776,36460,1.602619,1.10E-01,0,0.05,0.05,0.00003418,0,0.18504312,0,0,0.958607315
1, zgalnt7 ,577,poororalhealth_sev,,0.02,0.01294792,36256,1.6003838,1.10E-01,0,0.05,0.05,0.00003418,0,0.18566738,0,0,0.958607315
1, zgopc ,610,poororalhealth_sev,,-0.02,0.01304115,36344,-1.599461,1.10E-01,-0.05,0,0.05,0.00003418,0,0.18579914,0,0,0.958607315
1, zdgkz ,423,poororalhealth_sev,,-0.02,0.01319465,35753,-1.5924301,1.10E-01,-0.05,0,0.05,0.00003418,0,0.18823978,0,0,0.958607315
1, zfrzb ,562,poororalhealth_sev,,0.02,0.01274472,36048,1.5887424,1.10E-01,0,0.05,0.05,0.00003418,0,0.18942528,0,0,0.958607315
1, zdcn ,409,poororalhealth_sev,,0.02,0.01268926,35747,1.5757106,1.20E-01,0,0.04,0.05,0.00003418,0,0.19406151,0,0,0.920818754
1, zhsp90b1 ,660,poororalhealth_sev,,0.02,0.01325397,35422,1.5755565,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.19406151,0,0,0.920818754
1, zstx8 ,1308,poororalhealth_sev,,0.02,0.01301779,36344,1.571549,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.19518306,0,0,0.920818754
1, zprtfdc1 ,1109,poororalhealth_sev,,-0.02,0.01320015,35593,-1.5712767,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.19518306,0,0,0.920818754
1, zhs3st3b1 ,657,poororalhealth_sev,,0.02,0.01299576,36256,1.5707116,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.19518306,0,0,0.920818754
1, zsnap23 ,1266,poororalhealth_sev,,-0.02,0.01298811,36433,-1.5703773,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.19518306,0,0,0.920818754
1, znell2 ,960,poororalhealth_sev,,-0.02,0.01264001,36587,-1.5688126,1.20E-01,-0.04,0,0.05,0.00003418,0,0.19556983,0,0,0.920818754
1, zdbnl ,407,poororalhealth_sev,,-0.02,0.0129837,36587,-1.561653,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.19815516,0,0,0.920818754
1, zicam2 ,670,poororalhealth_sev,,0.02,0.01296185,36888,1.5601417,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.19852488,0,0,0.920818754
1, zca9 ,154,poororalhealth_sev,,0.02,0.01285589,36718,1.5482844,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.20302042,0,0,0.920818754
1, znme3 ,969,poororalhealth_sev,,0.02,0.01301753,36472,1.5465522,1.20E-01,-0.01,0.05,0.05,0.00003418,0,0.20348537,0,0,0.920818754
1, zcct5 ,201,poororalhealth_sev,,-0.02,0.01318114,35565,-1.5440369,1.20E-01,-0.05,0.01,0.05,0.00003418,0,0.20426726,0,0,0.920818754
1, zahsp ,40,poororalhealth_sev,,0.02,0.01260238,36386,1.5431428,1.20E-01,-0.01,0.04,0.05,0.00003418,0,0.2043953,0,0,0.920818754
1, zpappa ,1022,poororalhealth_sev,,0.02,0.01262606,35753,1.5419841,1.20E-01,-0.01,0.04,0.05,0.00003418,0,0.20463098,0,0,0.920818754
1, zpla2g10 ,1056,poororalhealth_sev,,0.02,0.01258222,36156,1.5396548,1.20E-01,-0.01,0.04,0.05,0.00003418,0,0.20534023,0,0,0.920818754
1, zapp ,81,poororalhealth_sev,,0.02,0.01297915,36404,1.5338268,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.20747555,0,0,0.886056648
1, zstat5b ,1298,poororalhealth_sev,,-0.02,0.013047,36256,-1.5324763,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.20779184,0,0,0.886056648
1, zmfge8 ,903,poororalhealth_sev,,0.02,0.01272074,36451,1.5309318,1.30E-01,-0.01,0.04,0.05,0.00003418,0,0.20818774,0,0,0.886056648
1, zanxa3 ,71,poororalhealth_sev,,-0.02,0.0129521,36681,-1.5231455,1.30E-01,-0.05,0.01,0.05,0.00003418,0,0.21115292,0,0,0.886056648
1, zslitrk2 ,1257,poororalhealth_sev,,-0.02,0.01266895,36718,-1.5223191,1.30E-01,-0.04,0.01,0.05,0.00003418,0,0.21124786,0,0,0.886056648
1, zgfod2 ,588,poororalhealth_sev,,0.02,0.01321228,35565,1.5214206,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.21124786,0,0,0.886056648
1, zbcam ,117,poororalhealth_sev,,0.02,0.01292145,36451,1.5211872,1.30E-01,-0.01,0.04,0.05,0.00003418,0,0.21124786,0,0,0.886056648
1, zdpep1 ,438,poororalhealth_sev,,-0.02,0.01285196,36099,-1.5186302,1.30E-01,-0.04,0.01,0.05,0.00003418,0,0.21206814,0,0,0.886056648
1, zcdnf ,264,poororalhealth_sev,,0.02,0.01289904,36256,1.5172612,1.30E-01,-0.01,0.04,0.05,0.00003418,0,0.21239715,0,0,0.886056648
1, zaldh1a1 ,49,poororalhealth_sev,,0.02,0.01248903,36451,1.5083403,1.30E-01,-0.01,0.04,0.05,0.00003418,0,0.21588053,0,0,0.886056648
1, zpdp1 ,1040,poororalhealth_sev,,0.02,0.01320424,35565,1.5014647,1.30E-01,-0.01,0.05,0.05,0.00003418,0,0.21853857,0,0,0.886056648
1, zprtg ,1110,poororalhealth_sev,,-0.02,0.01293286,36718,-1.4983223,1.30E-01,-0.04,0.01,0.05,0.00003418,0,0.21962714,0,0,0.886056648
