#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:1905952	Regulation of lipid localization	4	167	1.13	0.0234	9606.ENSP00000272190,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000483552	REN,TNFSF11,IL6,FURIN
GO:0031639	Plasminogen activation	2	11	2.01	0.0235	9606.ENSP00000220809,9606.ENSP00000361850	PLAT,PLAU
GO:0060562	Epithelial tube morphogenesis	5	315	0.95	0.0235	9606.ENSP00000265371,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000409007,9606.ENSP00000436607	NRP1,DLL1,ACVRL1,GDNF,ADM
GO:1902105	Regulation of leukocyte differentiation	5	315	0.95	0.0235	9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775	IL15,TNFRSF11B,IL2RA,IL4R,TNFSF11
GO:0050673	Epithelial cell proliferation	4	170	1.12	0.0242	9606.ENSP00000269593,9606.ENSP00000373574,9606.ENSP00000381775,9606.ENSP00000385675	IGFBP4,ACVRL1,TNFSF11,IL6
GO:1901700	Response to oxygen-containing compound	10	1547	0.56	0.0260	9606.ENSP00000220809,9606.ENSP00000272190,9606.ENSP00000296027,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000477999	PLAT,REN,CXCL5,IL15,CXCL9,IL6,RARRES2,ADM,MMP12,NOS1
GO:0098542	Defense response to other organism	8	989	0.66	0.0276	9606.ENSP00000296027,9606.ENSP00000327824,9606.ENSP00000354901,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CXCL5,IFNLR1,CXCL9,NPPB,IL4R,IL6,RARRES2,ADM
GO:0019058	Viral life cycle	4	178	1.1	0.0280	9606.ENSP00000264896,9606.ENSP00000265371,9606.ENSP00000353731,9606.ENSP00000483552	SCARB2,NRP1,DPP4,FURIN
GO:0032722	Positive regulation of chemokine production	3	71	1.38	0.0289	9606.ENSP00000233954,9606.ENSP00000379111,9606.ENSP00000385675	IL1RL1,IL4R,IL6
GO:0010817	Regulation of hormone levels	6	525	0.81	0.0291	9606.ENSP00000272190,9606.ENSP00000353731,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000483552	REN,DPP4,TNFSF11,IL6,ADM,FURIN
GO:0035313	Wound healing, spreading of epidermal cells	2	13	1.94	0.0293	9606.ENSP00000373574,9606.ENSP00000458585	ACVRL1,MMP12
GO:0042060	Wound healing	5	336	0.92	0.0293	9606.ENSP00000220809,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000385675,9606.ENSP00000458585	PLAT,PLAU,ACVRL1,IL6,MMP12
GO:0051918	Negative regulation of fibrinolysis	2	13	1.94	0.0293	9606.ENSP00000220809,9606.ENSP00000361850	PLAT,PLAU
GO:1902107	Positive regulation of leukocyte differentiation	4	181	1.09	0.0293	9606.ENSP00000296545,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775	IL15,IL2RA,IL4R,TNFSF11
GO:0050777	Negative regulation of immune response	4	185	1.09	0.0307	9606.ENSP00000233954,9606.ENSP00000379111,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL4R,MMP12,FURIN
GO:0048856	Anatomical structure development	19	5117	0.32	0.0311	9606.ENSP00000253408,9606.ENSP00000265371,9606.ENSP00000272190,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000301455,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000469613,9606.ENSP00000477999,9606.ENSP00000483552	GFAP,NRP1,REN,IL15,TNFRSF11B,ANGPTL4,DLL1,NPPB,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,ADM,MMP12,FLT3LG,NOS1,FURIN
GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation	4	194	1.06	0.0356	9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000385675	ENPP2,NRP1,IL15,IL6
GO:0014909	Smooth muscle cell migration	2	15	1.88	0.0358	9606.ENSP00000220809,9606.ENSP00000361850	PLAT,PLAU
GO:0009790	Embryo development	8	1049	0.63	0.0368	9606.ENSP00000265371,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000483552	NRP1,DLL1,ACVRL1,GDNF,RARRES2,ADM,FLT3LG,FURIN
GO:0010715	Regulation of extracellular matrix disassembly	2	16	1.85	0.0392	9606.ENSP00000353731,9606.ENSP00000385675	DPP4,IL6
GO:0045446	Endothelial cell differentiation	3	82	1.31	0.0392	9606.ENSP00000265371,9606.ENSP00000355718,9606.ENSP00000373574	NRP1,DLL1,ACVRL1
GO:1901741	Positive regulation of myoblast fusion	2	16	1.85	0.0392	9606.ENSP00000354901,9606.ENSP00000379111	CXCL9,IL4R
GO:0050878	Regulation of body fluid levels	5	371	0.88	0.0418	9606.ENSP00000220809,9606.ENSP00000361850,9606.ENSP00000365651,9606.ENSP00000385675,9606.ENSP00000436607	PLAT,PLAU,NPPB,IL6,ADM
GO:0031325	Positive regulation of cellular metabolic process	14	3114	0.4	0.0430	9606.ENSP00000259486,9606.ENSP00000265371,9606.ENSP00000296545,9606.ENSP00000327824,9606.ENSP00000355718,9606.ENSP00000373574,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000458585,9606.ENSP00000477999,9606.ENSP00000483552	ENPP2,NRP1,IL15,IFNLR1,DLL1,ACVRL1,TNFSF11,IL6,GDNF,RARRES2,ADM,MMP12,NOS1,FURIN
GO:0034112	Positive regulation of homotypic cell-cell adhesion	2	17	1.82	0.0430	9606.ENSP00000381775,9606.ENSP00000385675	TNFSF11,IL6
GO:0042445	Hormone metabolic process	4	208	1.03	0.0430	9606.ENSP00000272190,9606.ENSP00000353731,9606.ENSP00000436607,9606.ENSP00000483552	REN,DPP4,ADM,FURIN
GO:0045779	Negative regulation of bone resorption	2	17	1.82	0.0430	9606.ENSP00000297350,9606.ENSP00000385675	TNFRSF11B,IL6
GO:0048532	Anatomical structure arrangement	2	17	1.82	0.0430	9606.ENSP00000265371,9606.ENSP00000355718	NRP1,DLL1
GO:0051128	Regulation of cellular component organization	12	2365	0.46	0.0430	9606.ENSP00000253408,9606.ENSP00000259486,9606.ENSP00000264896,9606.ENSP00000265371,9606.ENSP00000269593,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000385675	GFAP,ENPP2,SCARB2,NRP1,IGFBP4,DPP4,CXCL9,DLL1,NPPB,ACVRL1,IL4R,IL6
GO:0060255	Regulation of macromolecule metabolic process	21	6249	0.28	0.0431	9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000253408,9606.ENSP00000259486,9606.ENSP00000264896,9606.ENSP00000265371,9606.ENSP00000274306,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000373574,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000409007,9606.ENSP00000418009,9606.ENSP00000431775,9606.ENSP00000458585,9606.ENSP00000477999,9606.ENSP00000483552	PLAT,IL1RL1,GFAP,ENPP2,SCARB2,NRP1,GZMA,IL15,CD276,DLL1,PLAU,ACVRL1,IL4R,TNFSF11,IL6,GDNF,RARRES2,IL32,MMP12,NOS1,FURIN
GO:0098586	Cellular response to virus	3	87	1.29	0.0437	9606.ENSP00000327824,9606.ENSP00000385675,9606.ENSP00000458585	IFNLR1,IL6,MMP12
GO:0002830	Positive regulation of type 2 immune response	2	18	1.8	0.0458	9606.ENSP00000379111,9606.ENSP00000385675	IL4R,IL6
GO:0048486	Parasympathetic nervous system development	2	18	1.8	0.0458	9606.ENSP00000265371,9606.ENSP00000409007	NRP1,GDNF
GO:0051004	Regulation of lipoprotein lipase activity	2	18	1.8	0.0458	9606.ENSP00000301455,9606.ENSP00000483552	ANGPTL4,FURIN
GO:0060252	Positive regulation of glial cell proliferation	2	18	1.8	0.0458	9606.ENSP00000253408,9606.ENSP00000385675	GFAP,IL6
GO:0042730	Fibrinolysis	2	19	1.77	0.0485	9606.ENSP00000220809,9606.ENSP00000361850	PLAT,PLAU
GO:0050776	Regulation of immune response	7	844	0.67	0.0485	9606.ENSP00000233954,9606.ENSP00000296545,9606.ENSP00000320084,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000458585,9606.ENSP00000483552	IL1RL1,IL15,CD276,IL4R,IL6,MMP12,FURIN
GO:0061298	Retina vasculature development in camera-type eye	2	19	1.77	0.0485	9606.ENSP00000265371,9606.ENSP00000373574	NRP1,ACVRL1
